Id,Category
46847,2,3
46861,1,3
46864,0,1
46869,1,2
46876,1,2
46877,4,3
46879,1,2
46881,1,2
46888,0,2
46890,1,2
46902,3,2
46906,1,3
46918,1,2
46947,1,2
46957,2,1
46960,1,3
46963,1,2
46964,3,1
46972,1,2
46990,1,2
46999,2,0
47012,2,3
47015,1,2
47022,2,1
47025,0,4
47027,1,2
47029,1,2
47038,1,2
47040,1,2
47059,1,3
47063,1,2
47070,1,2
47075,1,2
47087,0,1
47098,1,2
47103,1,3
47108,1,3
47114,3,1
47122,1,2
47163,1,3
47170,1,2
47174,2,3
47177,1,3
47181,3,2
47188,0,1
47189,1,2
47191,1,2
47202,3,2
47226,1,2
47235,2,1
47238,1,2
47243,2,1
47264,1,2
47271,1,2
47278,2,1
47283,0,2
47288,4,0
47299,0,2
47300,2,3
47324,1,3
47329,1,2
47334,0,2
47343,1,2
47345,1,2
47346,2,3
47350,1,3
47356,1,3
47366,1,2
47374,1,3
47379,2,3
47382,2,1
47387,1,2
47389,0,1
47393,1,2
47395,1,2
47396,3,2
47407,2,1
47410,2,1
47419,0,2
47420,1,2
47432,3,2
47437,1,3
47470,0,1
47476,1,2
47482,1,2
47492,2,3
47502,1,2
47513,1,2
47538,1,2
47542,1,2
47543,1,2
47547,1,2
47555,1,2
47564,1,2
47566,3,2
47571,0,3
47583,1,2
47585,1,2
47606,1,2
47611,1,2
47615,1,2
47628,1,3
47641,1,3
47647,1,3
47654,3,2
47656,1,2
47660,1,2
47663,1,2
47689,1,3
47696,1,2
47700,1,2
47702,3,2
47706,0,1
47710,2,1
47716,0,1
47731,4,2
47756,2,1
47757,1,0
47763,1,3
47767,1,2
47768,0,2
47779,1,2
47789,1,3
47796,1,2
47799,1,2
47801,1,2
47804,2,1
47805,0,2
47806,2,0
47832,1,2
47841,0,2
47844,1,2
47845,0,2
47846,1,0
47871,1,2
47872,1,2
47887,1,2
47895,1,3
47908,1,2
47909,1,2
47912,2,3
47915,1,2
47923,1,3
47927,1,2
47938,1,2
47939,1,2
47941,2,3
47952,3,2
47954,0,1
47960,0,1
47961,1,3
47975,1,3
47980,1,2
47983,1,2
47992,1,3
47993,1,2
48002,1,2
48004,1,2
48007,0,2
48022,0,2
48035,1,2
48038,1,2
48039,1,2
48044,1,3
48047,2,1
48054,1,2
48057,1,2
48068,1,2
48071,1,2
48074,4,2
48079,2,3
48086,1,2
48087,3,2
48096,1,2
48099,2,3
48101,1,3
48109,1,2
48125,1,2
48130,1,0
48137,2,1
48154,0,1
48158,1,2
48178,1,2
48183,1,2
48207,1,2
48208,2,1
48219,1,2
48240,2,1
48295,1,2
48297,1,3
48298,2,1
48311,1,2
48319,2,1
48330,3,2
48332,1,2
48335,1,2
48347,2,3
48359,1,2
48361,1,2
48368,0,2
48371,1,2
48375,1,2
48385,1,2
48395,3,2
48398,1,3
48405,0,2
48408,4,2
48416,1,3
48421,1,2
48434,1,2
48442,1,2
48444,1,2
48446,1,2
48447,1,2
48454,1,2
48462,1,2
48483,1,2
48488,0,1
48492,1,2
48504,1,2
48505,2,1
48513,2,1
48515,1,3
48516,1,2
48526,1,2
48551,1,2
48556,1,2
48561,1,4
48568,1,2
48569,1,2
48575,1,2
48585,1,2
48588,1,3
48590,1,2
48593,0,1
48600,2,1
48602,1,2
48608,2,1
48616,0,4
48621,1,3
48626,0,2
48629,1,2
48631,1,2
48634,0,2
48650,0,1
48652,0,2
48661,1,2
48667,2,3
48670,2,3
48673,1,2
48677,0,2
48689,1,2
48690,1,2
48694,1,3
48703,1,2
48709,1,2
48718,1,2
48724,1,2
48730,1,2
48737,4,2
48742,1,2
48752,3,2
48755,2,3
48758,1,3
48782,1,2
48787,3,2
48792,1,2
48800,1,2
48801,1,3
48803,2,1
48807,0,2
48808,3,2
48821,0,2
48828,1,2
48831,1,3
48836,3,2
48838,1,2
48849,3,2
48857,1,2
48863,1,2
48865,1,3
48869,1,2
48874,1,2
48882,3,1
48886,1,2
48892,1,2
48897,2,1
48898,1,3
48899,2,3
48915,1,3
48919,1,2
48926,1,4
48937,2,1
48967,1,2
48980,0,2
48982,2,1
48989,1,2
48995,1,2
48998,2,1
48999,1,2
49007,0,3
49010,1,2
49015,1,2
49026,1,3
49028,0,3
49037,1,2
49043,1,3
49048,1,3
49050,1,3
49064,1,3
49068,1,0
49070,1,2
49075,1,2
49088,3,0
49093,2,1
49095,1,2
49099,0,1
49105,1,0
49106,1,3
49123,2,3
49128,1,2
49131,1,2
49148,1,3
49169,0,1
49175,1,2
49192,1,3
49205,1,3
49208,3,2
49224,2,1
49226,2,1
49230,1,3
49235,2,3
49236,1,2
49240,1,3
49258,1,2
49266,1,3
49271,1,2
49287,1,2
49299,1,2
49301,1,3
49315,2,1
49320,1,0
49336,1,3
49338,1,2
49339,2,3
49343,1,2
49349,1,3
49351,1,2
49357,1,2
49359,1,2
49367,2,3
49380,1,2
49388,1,2
49393,1,3
49423,0,2
49436,2,1
49438,1,3
49442,1,0
49447,1,2
49449,1,2
49473,1,2
49474,0,2
49478,1,3
49484,2,1
49488,2,3
49494,2,3
49499,1,2
49500,2,1
49502,2,3
49506,1,2
49522,1,3
49537,1,2
49545,1,2
49551,1,3
49553,1,2
49557,1,3
49564,1,2
49573,1,2
49582,1,3
49586,3,1
49601,3,1
49613,1,2
49624,2,1
49630,1,3
49637,1,2
49648,1,3
49652,1,3
49658,1,2
49662,0,1
49663,1,2
49680,1,2
49687,1,2
49706,0,2
49718,1,2
49721,2,1
49728,1,2
49741,1,2
49742,1,3
49765,2,1
49767,1,2
49769,0,2
49784,2,1
49786,1,2
49806,1,4
49809,3,2
49810,1,2
49819,0,3
49824,3,2
49830,0,2
49837,1,3
49845,1,2
49856,1,2
49857,1,2
49871,1,2
49878,1,2
49897,1,3
49901,1,3
49922,0,2
49926,4,2
49941,1,3
49943,0,2
49944,3,2
49947,1,2
49949,1,2
49953,1,2
49968,1,2
49971,1,2
49976,3,2
49981,1,2
49983,1,2
49994,1,2
50000,1,2
50005,0,1
50006,1,2
50022,1,2
50027,1,2
50048,1,2
50053,2,3
50056,1,2
50065,2,1
50087,1,2
50110,2,3
50123,1,3
50129,1,2
50132,1,3
50157,1,2
50171,1,2
50173,2,1
50179,1,2
50181,1,2
50192,1,2
50193,1,2
50201,2,1
50205,1,2
50208,0,2
50209,1,2
50215,1,3
50233,2,1
50247,1,2
50249,0,1
50257,1,3
50258,1,2
50267,0,3
50282,1,2
50290,0,3
50302,0,1
50305,1,2
50307,1,2
50310,1,2
50325,3,1
50345,1,2
50354,0,1
50363,2,3
50369,0,2
50373,1,2
50374,0,1
50404,1,2
50405,4,3
50421,1,2
50449,0,1
50461,2,1
50465,1,3
50469,4,3
50487,1,2
50499,1,3
50500,0,4
50505,1,2
50506,0,1
50516,0,2
50522,1,2
50535,1,2
50541,1,3
50552,1,2
50559,2,3
50567,1,2
50575,1,2
50579,1,3
50582,0,2
50585,0,3
50596,1,2
50606,2,3
50616,1,3
50632,1,3
50637,0,1
50642,1,3
50647,4,2
50648,1,2
50654,2,1
50679,1,2
50686,1,3
50687,1,2
50689,1,2
50691,1,2
50697,1,2
50703,0,2
50712,3,2
50733,1,2
50741,1,2
50744,0,2
50749,1,2
50761,1,2
50764,0,2
50770,1,2
50771,1,3
50774,0,4
50775,1,2
50793,1,3
50799,1,2
50806,0,2
50812,1,3
50815,2,3
50824,0,4
50827,2,1
50833,2,1
50835,1,4
50840,1,2
50850,1,3
50858,2,1
50878,1,3
50883,1,3
50886,2,1
50891,1,2
50896,1,3
50917,1,2
50937,1,3
50947,1,2
50956,3,1
50969,4,2
50970,1,2
51003,1,2
51010,4,2
51017,0,2
51029,1,2
51033,2,1
51041,3,1
51053,1,3
51073,0,3
51074,4,0
51080,2,3
51086,2,3
51088,1,2
51101,1,2
51113,1,2
51126,1,3
51134,2,1
51136,2,0
51146,1,2
51149,3,4
51153,1,2
51165,2,3
51168,1,3
51182,1,3
51185,1,3
51186,2,1
51192,1,4
51194,3,2
51197,4,3
51200,2,1
51221,1,2
51224,2,1
51238,1,3
51243,1,2
51244,0,2
51249,1,2
51254,1,3
51256,0,1
51261,1,2
51262,3,4
51263,1,3
51264,1,2
51273,2,3
51278,1,2
51286,1,3
51296,2,3
51306,1,2
51310,2,1
51314,1,0
51323,1,2
51326,1,2
51339,1,2
51341,1,2
51354,1,2
51356,1,3
51360,1,3
51363,1,2
51369,1,3
51392,1,2
51394,2,1
51398,1,3
51409,1,2
51428,1,3
51430,3,2
51436,1,2
51439,1,2
51440,1,2
51442,1,3
51443,3,2
51449,1,2
51450,1,2
51486,1,2
51487,2,3
51507,1,3
51515,1,2
51529,1,3
51534,1,3
51535,2,1
51544,1,2
51545,0,2
51571,1,2
51583,1,2
51585,1,3
51590,1,3
51597,1,2
51607,2,3
51614,3,2
51616,0,2
51627,1,2
51634,1,2
51636,2,1
51637,2,1
51645,1,3
51650,1,2
51654,1,3
51659,1,2
51661,1,2
51671,1,2
51681,1,2
51689,2,3
51694,1,2
51707,3,2
51712,1,2
51714,0,2
51738,1,2
51754,1,3
51765,1,2
51777,0,1
51781,2,1
51791,1,3
51796,1,2
51797,2,3
51805,1,2
51809,3,4
51814,2,1
51821,2,1
51835,1,2
51843,1,2
51850,1,2
51856,0,2
51861,1,2
51869,1,3
51871,1,3
51872,2,1
51873,2,3
51880,0,2
51893,1,2
51907,1,2
51910,1,2
51921,2,1
51923,0,2
51926,3,2
51940,1,2
51945,1,2
51948,1,2
51956,0,1
51966,1,2
51969,1,2
51976,1,2
51980,0,1
51981,1,3
51998,0,2
52001,1,2
52005,1,4
52008,0,2
52017,1,3
52032,1,3
52038,1,0
52047,0,2
52049,0,2
52068,3,2
52072,2,3
52081,2,1
52083,1,2
52086,1,2
52098,1,2
52107,2,3
52129,2,1
52132,0,1
52134,1,2
52140,1,2
52148,1,2
52161,1,3
52172,1,2
52178,2,3
52209,1,2
52212,1,2
52225,3,2
52238,1,0
52242,0,4
52268,1,3
52274,1,2
52279,1,2
52303,0,2
52307,1,2
52309,4,3
52310,2,3
52318,2,3
52330,0,2
52348,0,1
52368,0,2
52382,1,3
52390,3,2
52401,1,2
52402,1,2
52406,1,2
52407,2,1
52415,1,2
52416,1,2
52417,1,2
52419,2,3
52420,1,2
52427,0,4
52428,1,3
52432,2,1
52434,1,2
52436,0,3
52446,1,3
52449,1,2
52450,4,1
52457,1,3
52459,3,2
52463,2,1
52481,0,3
52488,1,2
52490,1,3
52501,1,2
52513,1,3
52523,3,2
52533,1,2
52552,1,2
52557,1,3
52563,2,3
52570,1,3
52571,1,2
52593,0,1
52596,2,0
52598,1,2
52599,1,3
52600,2,1
52608,1,2
52621,0,2
52623,2,3
52625,0,1
52632,3,2
52636,1,2
52650,1,2
52656,3,2
52669,0,2
52672,1,2
52706,2,3
52709,0,2
52751,2,3
52753,3,2
52756,1,3
52764,1,2
52766,0,2
52773,3,2
52783,0,4
52785,1,2
52795,2,1
52797,1,3
52808,0,2
52810,0,2
52835,1,3
52841,0,2
52844,1,2
52848,1,2
52855,1,2
52863,1,2
52873,1,2
52875,1,3
52884,4,3
52897,2,1
52902,1,2
52903,2,1
52911,3,2
52916,1,2
52929,1,2
52933,1,3
52943,1,2
52949,3,2
52952,1,2
52967,3,2
52969,2,1
52975,1,2
52976,1,2
52989,1,2
52994,0,2
53016,1,3
53020,1,2
53039,1,3
53040,1,2
53046,2,1
53073,0,4
53079,1,3
53104,1,3
53107,1,3
53119,3,2
53123,1,2
53128,1,2
53130,2,1
53142,1,2
53160,1,3
53169,2,1
53193,1,2
53196,1,3
53197,1,2
53202,2,1
53208,0,2
53233,1,3
53245,1,2
53251,2,1
53253,3,2
53259,4,3
53264,0,3
53268,1,3
53270,1,3
53272,1,2
53285,1,3
53303,3,2
53309,0,2
53315,1,3
53321,1,2
53332,1,2
53337,1,2
53338,1,2
53339,1,2
53356,2,1
53359,1,3
53365,4,3
53372,1,3
53383,1,2
53387,3,2
53396,3,1
53397,1,2
53409,1,2
53415,1,2
53430,1,2
53460,1,2
53482,1,2
53486,3,2
53487,0,4
53493,1,2
53520,1,2
53521,4,3
53526,1,2
53540,1,2
53544,3,2
53550,1,3
53554,0,3
53556,1,2
53558,1,2
53560,1,2
53572,1,2
53573,1,2
53578,3,2
53582,1,2
53584,2,3
53586,1,2
53597,1,2
53618,1,2
53621,0,2
53624,1,2
53627,1,2
53630,2,3
53633,1,3
53644,1,2
53645,2,1
53649,1,2
53652,1,2
53656,0,4
53659,1,2
53668,1,3
53682,1,2
53708,0,2
53712,1,3
53719,2,1
53721,2,1
53763,3,2
53768,1,3
53772,1,2
53815,3,4
53819,2,3
53825,1,2
53831,2,1
53843,1,3
53853,3,1
53857,1,3
53878,2,3
53896,2,3
53900,1,2
53904,1,2
53906,1,2
53912,1,2
53913,0,2
53923,1,2
53936,1,2
53937,0,2
53964,2,3
53965,1,2
53966,1,2
53978,1,3
53982,1,3
53984,1,2
53993,2,3
53996,2,1
53997,1,2
53999,1,2
54015,0,2
54017,1,2
54019,1,2
54029,2,3
54044,1,2
54059,1,2
54080,1,2
54088,1,2
54089,0,2
54107,1,2
54113,1,2
54123,1,2
54126,4,2
54141,1,2
54145,0,2
54148,1,2
54150,1,3
54156,2,1
54162,1,2
54169,1,2
54170,1,2
54178,1,3
54195,0,4
54203,1,2
54212,1,2
54226,2,1
54241,1,2
54242,1,2
54263,1,2
54273,1,2
54281,1,2
54299,2,3
54301,0,3
54317,1,3
54320,1,2
54330,1,2
54340,1,2
54344,1,3
54351,1,2
54367,1,2
54383,1,2
54385,1,2
54394,1,2
54395,1,3
54399,1,2
54412,3,2
54413,1,3
54442,1,2
54456,1,2
54464,1,2
54486,1,3
54497,1,3
54506,1,2
54514,0,2
54525,1,2
54544,1,2
54558,1,3
54561,1,3
54569,0,2
54582,1,2
54594,3,2
54598,1,2
54605,3,2
54610,1,3
54615,3,2
54616,2,3
54620,1,2
54621,1,2
54625,1,3
54630,2,0
54640,2,1
54641,1,2
54642,1,2
54643,2,1
54648,1,2
54651,1,2
54664,0,2
54666,1,2
54673,1,2
54678,2,1
54681,1,2
54695,1,2
54709,1,2
54715,1,2
54717,2,0
54726,1,3
54738,1,2
54741,1,2
54778,1,2
54782,3,2
54785,3,1
54787,1,3
54790,1,2
54794,2,1
54799,1,3
54818,2,1
54835,1,3
54846,2,3
54860,0,2
54861,0,2
54864,1,2
54873,1,2
54874,4,3
54875,1,2
54890,3,4
54895,1,2
54903,1,2
54909,1,3
54916,1,2
54917,2,3
54922,1,2
54935,1,3
54941,1,2
54944,3,2
54949,2,1
54951,1,2
54955,1,2
54956,1,2
54964,2,3
54965,0,3
54971,1,2
54974,1,2
54986,1,2
55001,1,2
55002,1,2
55015,1,2
55020,1,3
55026,1,2
55028,0,1
55034,3,2
55036,1,2
55037,2,1
55045,1,2
55046,0,1
55048,1,2
55052,1,2
55063,1,2
55067,3,2
55071,1,2
55076,1,3
55093,0,2
55098,1,2
55099,1,2
55114,1,2
55117,0,1
55119,1,2
55125,1,2
55127,1,2
55146,1,2
55147,3,2
55158,1,2
55171,1,2
55175,1,3
55187,0,2
55218,2,1
55222,1,2
55228,4,1
55229,0,3
55230,1,2
55234,1,2
55253,1,3
55259,1,2
55266,2,1
55274,2,1
55281,2,1
55292,2,1
55296,4,2
55301,1,3
55303,1,3
55309,0,2
55316,1,2
55319,1,2
55320,1,3
55327,1,2
55330,0,4
55342,1,2
55359,1,2
55368,1,2
55403,0,2
55414,2,3
55417,1,2
55423,2,1
55425,1,3
55437,4,2
55446,1,2
55452,1,2
55468,3,2
55471,1,3
55473,2,3
55474,0,4
55475,1,2
55477,4,1
55478,1,2
55479,1,2
55484,1,2
55490,0,4
55491,1,2
55492,0,2
55493,1,2
55499,2,3
55500,1,2
55507,4,3
55512,1,2
55521,2,3
55522,2,1
55532,1,2
55533,2,3
55548,1,3
55553,0,1
55561,1,2
55564,1,2
55577,1,3
55579,0,2
55583,1,2
55592,2,1
55594,2,1
55596,1,2
55602,3,2
55603,2,3
55605,1,3
55634,0,1
55651,1,2
55676,0,2
55677,1,2
55702,1,2
55730,1,3
55745,1,2
55748,3,2
55786,1,2
55792,1,2
55793,1,2
55794,1,3
55799,3,2
55808,1,3
55814,1,2
55820,1,2
55825,1,2
55830,1,2
55833,1,2
55847,0,3
55848,1,2
55853,1,2
55855,1,3
55878,1,2
55899,1,3
55901,0,2
55908,0,1
55909,3,4
55912,1,3
55914,1,2
55928,0,2
55933,0,4
55935,2,1
55955,1,3
55958,3,2
55961,2,1
55964,0,2
55965,0,2
55966,1,2
55975,1,2
55993,3,2
56002,1,2
56004,2,3
56005,1,2
56017,1,2
56019,0,1
56027,4,2
56038,1,2
56051,1,3
56052,1,3
56060,2,1
56066,1,2
56068,0,1
56078,1,3
56080,3,2
56096,1,2
56100,1,2
56113,0,2
56126,1,2
56131,1,2
56136,3,2
56156,0,1
56170,1,2
56171,1,2
56177,1,2
56181,1,3
56184,1,2
56190,1,2
56193,0,2
56200,1,2
56218,1,2
56227,2,1
56234,1,3
56235,3,1
56236,1,2
56239,1,2
56249,0,2
56251,1,2
56253,1,2
56259,2,1
56262,2,1
56274,1,3
56275,1,3
56276,1,2
56286,1,2
56287,1,2
56291,1,2
56301,1,2
56302,1,3
56305,1,2
56323,2,1
56334,1,2
56337,3,1
56351,1,2
56365,0,2
56367,1,3
56368,1,2
56371,1,2
56390,2,1
56391,1,2
56413,0,1
56419,2,1
56423,1,3
56446,1,2
56448,0,2
56454,1,2
56457,1,2
56500,0,2
56505,0,2
56514,3,2
56524,3,2
56530,1,2
56531,2,3
56546,1,3
56556,2,1
56574,1,2
56583,1,3
56603,1,2
56604,1,2
56606,1,3
56612,1,2
56614,1,2
56616,3,2
56617,1,2
56620,1,2
56624,2,1
56640,1,2
56643,1,2
56654,1,3
56655,1,2
56661,1,2
56678,3,1
56680,1,2
56686,1,2
56699,3,2
56707,2,3
56723,1,3
56731,1,2
56738,0,1
56747,1,2
56773,1,2
56775,1,2
56791,1,2
56798,1,3
56814,1,2
56839,1,3
56848,1,2
56855,1,3
56868,2,1
56874,0,4
56875,1,2
56891,1,2
56896,1,2
56914,1,2
56926,1,2
56934,1,2
56935,3,2
56945,1,3
56970,1,3
56994,2,3
56996,1,2
57015,1,2
57020,1,2
57031,1,3
57039,1,3
57041,0,2
57045,1,3
57046,1,3
57060,1,3
57067,2,3
57068,1,2
57077,1,3
57078,0,1
57089,4,3
57099,1,2
57118,1,2
57125,1,2
57131,1,2
57137,1,2
57141,1,2
57149,2,1
57156,1,2
57178,2,3
57193,1,3
57204,1,3
57214,0,1
57217,1,3
57221,1,2
57223,3,2
57224,1,2
57226,1,2
57228,2,1
57233,0,3
57238,0,2
57240,2,1
57242,3,2
57249,1,3
57257,1,2
57261,2,1
57262,1,2
57266,1,2
57267,4,3
57268,1,2
57271,1,3
57274,1,2
57279,0,2
57280,1,2
57287,1,2
57295,0,2
57297,0,3
57300,1,2
57301,0,2
57304,1,3
57308,1,3
57310,1,2
57311,1,2
57341,3,2
57351,1,3
57366,1,3
57378,3,2
57392,4,1
57404,1,2
57411,1,3
57420,2,3
57437,2,3
57445,1,2
57452,1,2
57457,1,3
57462,2,1
57465,1,2
57476,1,2
57483,1,2
57487,1,2
57488,1,2
57492,1,2
57496,1,2
57507,0,4
57511,1,2
57513,1,2
57517,1,3
57522,1,3
57541,1,2
57545,1,2
57546,1,3
57586,1,2
57589,1,2
57615,0,2
57619,3,2
57653,1,3
57654,1,2
57657,1,2
57659,1,3
57664,1,2
57673,1,2
57676,1,2
57686,1,2
57697,1,2
57710,4,2
57724,2,1
57743,1,3
57746,1,3
57750,2,3
57757,2,1
57758,1,3
57769,1,2
57778,2,1
57781,1,3
57799,2,3
57803,1,2
57808,1,2
57816,0,1
57820,2,1
57835,1,2
57840,0,3
57851,1,2
57858,1,2
57870,1,2
57878,1,2
57905,2,1
57923,0,1
57947,3,4
57965,1,3
57977,1,2
57979,1,2
57988,1,2
57989,3,2
57995,1,2
57997,1,3
58005,1,2
58016,0,2
58052,2,3
58058,2,1
58064,1,2
58069,1,2
58074,1,2
58094,1,2
58104,1,2
58105,0,4
58107,1,2
58119,2,1
58130,1,2
58136,1,2
58151,2,1
58152,1,2
58155,0,2
58156,1,2
58160,1,2
58161,1,2
58164,1,2
58173,1,3
58176,0,2
58183,1,2
58185,1,2
58201,4,0
58207,3,2
58221,1,2
58222,1,3
58237,1,3
58243,2,3
58247,1,3
58249,4,2
58251,1,2
58254,2,1
58262,1,2
58275,1,2
58284,1,3
58295,1,2
58300,1,2
58315,1,3
58318,3,4
58336,3,2
58367,1,2
58372,2,1
58397,1,2
58405,2,1
58418,2,1
58423,2,1
58427,1,2
58432,1,2
58434,0,2
58441,1,3
58464,0,1
58470,2,1
58474,1,3
58478,0,2
58480,3,2
58489,1,2
58503,1,2
58506,1,3
58514,1,2
58516,1,2
58519,1,3
58525,1,2
58530,0,2
58539,2,3
58548,2,3
58549,1,3
58550,3,2
58562,1,2
58566,0,3
58574,2,1
58584,1,2
58613,1,3
58615,1,2
58617,1,2
58625,1,2
58626,1,2
58630,0,2
58636,1,2
58641,0,2
58659,3,2
58670,1,2
58674,2,1
58675,2,3
58683,1,2
58689,1,2
58694,1,2
58700,2,3
58701,2,1
58717,2,1
58731,0,4
58735,1,2
58761,1,2
58775,1,2
58780,1,3
58786,2,1
58787,2,3
58799,1,2
58804,2,1
58823,1,2
58826,0,4
58828,1,2
58832,1,3
58834,2,3
58840,2,1
58841,1,3
58848,1,2
58859,2,1
58867,1,2
58871,1,2
58881,2,1
58888,0,1
58890,1,2
58894,1,2
58899,1,2
58916,1,2
58918,1,2
58919,0,1
58921,1,3
58932,4,1
58936,2,1
58944,1,3
58950,1,2
58956,1,3
58978,2,3
58979,3,1
58986,1,3
58992,3,1
58996,1,2
59005,2,1
59009,2,1
59013,1,2
59022,3,2
59031,1,2
59038,0,2
59039,0,2
59041,1,2
59042,0,2
59051,3,2
59053,1,2
59054,1,2
59057,2,1
59060,1,2
59074,1,2
59079,1,2
59090,1,2
59100,1,3
59101,1,3
59104,1,3
59118,2,3
59153,1,2
59154,1,2
59157,1,2
59163,1,2
59164,2,3
59165,3,1
59166,1,2
59194,1,2
59201,1,3
59204,1,2
59207,2,3
59217,0,1
59226,2,1
59241,1,2
59251,1,2
59254,1,3
59258,2,1
59259,1,2
59262,1,2
59263,1,2
59266,1,2
59272,1,2
59284,1,2
59286,1,2
59289,1,2
59293,1,2
59303,1,3
59307,1,2
59310,1,3
59319,1,2
59325,0,1
59326,2,1
59328,1,3
59331,1,2
59338,1,2
59343,1,3
59353,1,3
59359,0,2
59361,3,2
59373,3,2
59375,3,2
59388,0,2
59390,1,2
59394,4,2
59400,1,2
59422,2,3
59435,1,3
59452,2,1
59458,0,3
59461,1,2
59464,3,2
59468,1,2
59481,1,2
59487,0,3
59508,2,3
59511,1,2
59512,0,2
59522,1,2
59526,0,1
59530,2,1
59535,1,3
59536,1,2
59542,1,2
59552,1,3
59556,3,2
59559,1,2
59571,1,2
59577,2,1
59593,1,2
59596,0,3
59597,1,2
59598,1,3
59599,2,3
59601,1,2
59609,2,1
59626,1,2
59628,0,1
59635,4,1
59645,1,2
59682,4,3
59683,1,2
59705,1,2
59706,1,2
59707,1,2
59713,1,2
59727,1,2
59731,1,2
59739,1,2
59751,1,2
59753,1,2
59755,1,3
59756,2,3
59759,0,2
59760,0,2
59764,0,2
59767,1,2
59775,1,2
59777,1,3
59798,1,3
59800,0,1
59808,1,3
59814,1,2
59819,1,2
59821,1,2
59822,1,3
59836,1,2
59839,0,1
59843,1,3
59864,1,2
59869,1,3
59872,2,1
59879,1,3
59884,1,2
59891,1,3
59894,1,2
59907,0,2
59913,1,2
59914,1,2
59915,0,3
59921,1,2
59927,1,2
59942,2,3
59945,1,2
59948,1,2
59953,3,2
59957,1,3
59960,1,2
59961,1,3
59963,1,3
59964,1,2
60010,0,1
60012,1,2
60018,0,2
60028,0,2
60035,1,3
60040,1,3
60059,2,1
60068,1,3
60076,1,2
60077,1,2
60083,1,3
60084,1,3
60093,1,2
60095,1,3
60101,1,2
60103,1,2
60108,1,2
60112,1,3
60132,1,3
60135,2,3
60136,1,3
60160,2,3
60161,3,2
60165,1,0
60172,1,2
60186,1,2
60187,1,2
60191,3,4
60201,1,3
60205,2,1
60211,1,2
60238,2,4
60250,2,1
60268,1,3
60277,1,3
60303,1,3
60313,1,2
60314,2,1
60324,2,3
60326,1,3
60333,1,3
60337,2,1
60341,1,2
60355,1,3
60356,1,2
60361,0,1
60365,1,3
60399,1,3
60416,1,2
60420,1,2
60423,0,2
60437,0,2
60440,1,2
60444,1,2
60453,1,3
60457,2,3
60458,1,3
60477,1,2
60479,3,2
60485,1,3
60487,2,1
60491,1,3
60500,1,2
60503,1,2
60509,1,0
60514,1,2
60517,1,3
60520,1,2
60522,2,1
60523,1,2
60526,1,2
60532,2,3
60550,1,3
60561,1,2
60563,0,2
60571,2,3
60572,1,3
60573,1,3
60574,0,1
60576,1,2
60583,1,2
60595,1,2
60598,1,2
60603,1,2
60605,3,2
60608,1,3
60618,1,2
60623,2,3
60628,3,2
60632,0,2
60633,1,2
60636,1,3
60667,1,2
60668,1,2
60675,2,3
60679,0,3
60684,1,2
60703,1,2
60704,1,2
60714,0,2
60716,1,2
60717,0,4
60723,3,2
60728,2,4
60732,1,2
60746,0,2
60751,0,3
60756,1,2
60757,1,2
60777,1,2
60782,1,4
60792,0,1
60799,0,2
60800,1,2
60808,0,4
60813,1,2
60827,3,2
60884,1,3
60886,1,3
60888,0,2
60899,3,1
60916,1,2
60922,1,2
60924,1,2
60931,1,3
60932,0,4
60933,0,1
60934,1,2
60945,2,3
60952,1,3
60976,3,1
60981,1,3
60987,1,3
60993,1,2
60997,1,2
61021,1,3
61030,2,1
61037,1,3
61060,0,2
61062,0,4
61076,1,2
61081,0,1
61091,2,1
61093,1,3
61095,1,2
61117,3,1
61119,1,2
61134,0,2
61151,1,0
61157,1,2
61163,2,3
61171,1,2
61183,2,1
61185,1,2
61188,0,2
61192,1,0
61210,3,1
61212,2,1
61217,1,2
61223,2,1
61227,2,3
61228,1,2
61229,1,2
61248,4,1
61252,1,3
61262,1,2
61270,1,2
61271,1,2
61281,1,2
61282,0,1
61283,1,3
61284,0,2
61291,1,3
61315,1,2
61320,1,2
61335,0,1
61338,3,2
61345,1,3
61362,1,2
61363,1,2
61367,1,2
61369,1,2
61372,3,2
61379,0,2
61384,0,1
61390,0,1
61400,2,3
61410,1,2
61414,1,3
61417,1,2
61429,0,2
61443,1,2
61450,1,2
61452,1,3
61470,1,3
61472,2,1
61477,3,2
61484,2,3
61486,1,2
61543,1,2
61550,1,2
61553,1,3
61557,2,1
61558,1,3
61589,0,3
61590,1,2
61592,1,2
61602,0,2
61608,1,2
61610,1,2
61613,1,3
61615,2,3
61616,1,3
61627,0,1
61638,2,1
61641,1,2
61646,1,3
61649,3,2
61663,1,2
61664,1,2
61679,2,3
61683,3,2
61697,1,2
61701,1,2
61710,3,2
61712,1,2
61713,1,3
61715,1,2
61722,0,3
61729,1,2
61737,0,2
61740,1,3
61743,2,3
61748,1,2
61757,1,2
61763,1,2
61777,2,1
61780,1,3
61787,2,1
61791,1,2
61794,1,3
61801,1,2
61805,3,1
61818,2,3
61820,1,3
61822,1,2
61823,1,2
61827,1,2
61868,1,2
61893,1,3
61900,2,1
61905,1,2
61911,2,3
61913,1,2
61931,1,2
61937,1,2
61940,1,2
61947,1,2
61955,1,3
61956,1,3
61958,2,3
61965,1,2
61966,1,2
61970,0,2
61975,0,2
61997,1,3
62000,3,2
62006,1,3
62014,2,3
62021,2,1
62035,1,3
62048,1,2
