Id,Category
219006,2,1
219029,2,1
219033,2,1
219036,0,2
219039,1,2
219047,1,4
219049,1,2
219050,1,2
219054,1,2
219074,1,2
219080,0,1
219112,2,1
219120,2,1
219138,2,1
219140,3,2
219148,0,2
219167,1,2
219179,3,2
219186,2,3
219198,1,2
219220,0,3
219223,1,0
219235,1,2
219242,2,1
219250,1,2
219254,1,2
219255,1,3
219256,3,1
219260,1,2
219281,1,2
219292,2,1
219293,1,2
219303,1,2
219322,1,2
219338,1,3
219356,3,2
219357,3,1
219359,3,2
219368,3,1
219369,1,2
219399,1,2
219402,1,2
219408,3,1
219410,1,2
219417,1,2
219448,1,2
219458,1,2
219476,2,1
219478,2,0
219485,2,1
219503,0,1
219524,1,2
219536,3,2
219547,3,2
219574,1,2
219585,2,1
219588,1,2
219590,1,3
219598,1,2
219602,3,1
219607,2,1
219628,1,2
219629,1,2
219631,1,2
219634,1,2
219635,3,2
219650,1,3
219656,2,3
219657,2,3
219662,1,2
219669,1,4
219673,3,1
219674,2,1
219690,1,2
219691,2,1
219699,1,2
219723,1,2
219724,3,2
219729,1,2
219731,1,0
219740,1,3
219744,1,2
219746,3,1
219769,2,1
219777,2,3
219785,2,0
219789,1,2
219792,1,2
219794,1,2
219796,3,2
219801,1,2
219808,1,3
219809,1,2
219811,1,2
219822,2,1
219823,1,3
219825,1,0
219826,3,2
219832,3,2
219835,1,2
219837,2,1
219840,1,2
219842,3,1
219848,3,2
219876,2,3
219882,3,1
219887,1,2
219891,1,2
219892,1,2
219897,2,1
219902,1,2
219906,2,1
219925,2,0
219927,3,1
219930,1,2
219932,2,1
219936,1,3
219941,3,1
219944,1,2
219955,1,2
219959,1,2
219968,2,3
219976,2,1
219983,1,3
219990,2,3
220011,2,1
220023,0,4
220027,2,0
220037,3,1
220059,1,2
220067,0,1
220068,1,3
220070,0,1
220073,1,0
220079,3,0
220080,1,2
220088,1,3
220096,3,1
220099,2,1
220127,1,3
220134,1,2
220138,0,2
220143,1,2
220148,2,1
220174,1,2
220194,1,2
220210,1,3
220211,3,1
220215,1,2
220239,2,1
220252,3,2
220259,1,3
220262,1,2
220273,2,1
220278,1,2
220292,2,3
220301,1,2
220306,3,1
220313,2,0
220332,2,1
220335,1,2
220338,0,2
220343,1,0
220351,2,3
220355,2,1
220356,1,3
220360,3,2
220365,1,2
220366,1,2
220375,1,2
220376,1,3
220383,3,2
220385,3,2
220393,1,2
220394,2,1
220403,1,4
220407,0,1
220414,1,2
220415,2,1
220426,4,2
220450,2,1
220457,3,2
220461,2,1
220469,1,3
220478,1,3
220482,1,2
220487,1,2
220495,0,2
220504,2,1
220510,2,1
220513,1,2
220518,3,1
220520,1,3
220527,3,1
220533,1,2
220542,1,2
220550,2,1
220554,1,3
220556,1,3
220559,3,2
220566,1,3
220576,1,2
220592,2,3
220599,1,2
220604,1,2
220609,1,2
220622,1,2
220632,1,2
220634,2,1
220644,3,2
220645,2,1
220646,2,3
220652,2,1
220659,3,1
220671,2,1
220672,1,3
220681,1,2
220685,1,2
220690,1,2
220704,1,3
220711,3,1
220715,3,1
220717,2,1
220740,3,1
220744,1,2
220753,1,2
220763,1,2
220774,2,3
220786,3,2
220790,0,1
220794,1,3
220795,1,2
220808,1,2
220811,1,2
220814,4,0
220825,2,1
220828,1,2
220834,3,0
220839,2,1
220846,2,3
220849,1,2
220851,1,2
220856,1,2
220865,1,3
220868,1,2
220871,1,2
220879,3,2
220883,2,1
220885,2,1
220891,1,2
220906,1,3
220907,3,1
220914,1,2
220915,3,1
220923,3,2
220928,1,2
220933,1,2
220934,3,1
220950,1,2
220959,3,1
220961,2,0
220966,2,1
220970,3,2
220977,3,2
220978,1,2
220982,1,2
220995,1,3
221006,1,2
221030,2,1
221033,2,1
221034,3,2
221049,1,3
221054,4,0
221086,1,2
221100,2,1
221110,2,1
221130,1,2
221132,1,2
221142,2,1
221144,1,4
221156,2,1
221161,1,2
221162,1,2
221166,2,1
221173,1,3
221175,1,2
221195,1,3
221197,2,3
221200,1,2
221207,1,2
221208,1,2
221213,1,2
221218,4,1
221230,1,2
221234,1,3
221236,1,2
221238,1,2
221241,1,2
221256,1,2
221264,1,2
221266,1,2
221267,1,2
221276,0,2
221278,1,2
221281,2,3
221294,2,1
221303,1,2
221309,1,2
221317,0,1
221319,2,1
221327,1,2
221328,1,3
221334,1,0
221335,2,1
221357,1,0
221362,1,2
221365,1,2
221372,1,2
221382,1,2
221385,3,1
221390,1,2
221405,1,2
221408,2,3
221413,1,3
221417,1,2
221420,1,0
221425,1,2
221455,2,1
221463,2,1
221468,1,2
221470,2,1
221471,2,1
221481,1,2
221494,2,1
221495,2,1
221509,2,1
221511,3,2
221516,0,2
221522,1,0
221528,1,2
221531,1,3
221536,2,1
221537,2,1
221541,1,2
221548,1,3
221557,2,1
221560,3,1
221561,1,2
221562,2,1
221569,2,1
221570,2,1
221572,2,1
221602,1,2
221609,1,2
221613,3,2
221615,1,2
221635,1,2
221645,3,1
221669,1,2
221695,1,2
221701,1,2
221708,1,2
221710,2,4
221716,2,1
221725,1,2
221731,1,2
221740,3,2
221743,1,2
221746,1,2
221753,1,2
221763,1,2
221775,1,2
221777,1,2
221782,1,2
221784,3,1
221788,1,2
221808,3,1
221823,1,2
221837,1,3
221897,1,2
221902,2,1
221909,1,2
221926,3,1
221930,1,3
221939,2,4
221950,2,3
221961,1,2
221969,1,2
221973,1,2
221985,3,4
221993,2,1
221994,1,3
221999,2,1
222002,1,4
222007,2,3
222009,1,2
222021,0,2
222022,1,2
222037,2,1
222040,1,2
222042,1,2
222046,1,2
222055,1,2
222056,3,2
222057,3,2
222065,1,3
222067,2,3
222087,1,2
222096,3,1
222100,2,1
222102,3,2
222104,1,2
222107,1,2
222117,1,2
222118,1,3
222122,1,2
222128,1,2
222129,1,4
222140,3,2
222157,1,2
222161,1,4
222176,2,3
222180,1,2
222183,1,2
222186,3,4
222190,2,1
222193,1,2
222204,1,2
222210,1,2
222219,1,2
222235,2,1
222236,1,2
222239,2,1
222246,1,2
222261,1,2
222272,1,2
222274,1,3
222288,1,2
222290,2,1
222294,1,2
222297,1,3
222299,4,2
222303,1,2
222311,1,2
222317,1,2
222321,2,1
222332,2,4
222346,3,2
222356,2,1
222357,3,2
222365,3,2
222367,0,2
222370,2,1
222371,1,3
222372,2,3
222375,2,1
222376,1,2
222388,1,2
222394,1,2
222397,3,1
222430,3,1
222431,3,2
222438,1,2
222451,1,2
222480,3,1
222489,4,0
222495,2,0
222519,3,1
222526,1,2
222530,1,2
222547,3,1
222558,3,2
222561,1,2
222565,1,2
222578,2,1
222579,1,2
222610,1,2
222612,3,1
222616,1,0
222619,1,2
222635,0,2
222641,3,1
222642,1,2
222647,2,3
222652,3,2
222653,1,2
222661,1,2
222663,1,2
222674,3,1
222685,1,2
222690,3,2
222699,1,2
222700,1,2
222703,3,1
222705,3,1
222709,1,2
222711,0,2
222712,1,2
222722,1,3
222725,1,3
222743,1,2
222750,1,2
222761,1,3
222771,1,2
222777,1,2
222790,1,2
222795,2,3
222814,2,1
222819,3,1
222821,2,1
222836,1,2
222840,3,1
222847,3,0
222856,3,2
222857,3,1
222863,1,2
222865,2,1
222868,2,1
222881,1,0
222894,1,3
222909,0,2
222916,3,2
222927,2,1
222933,2,1
222935,2,3
222940,2,1
222979,1,2
222985,2,1
222991,1,2
222992,2,1
223002,1,3
223003,2,1
223005,1,2
223016,3,1
223032,3,1
223035,2,0
223037,2,1
223044,1,2
223053,3,1
223054,1,2
223069,1,2
223094,2,1
223096,3,1
223099,1,2
223112,1,2
223114,0,1
223118,1,3
223126,3,2
223139,2,1
223151,1,2
223157,1,2
223160,1,3
223166,2,1
223171,3,1
223179,1,2
223187,0,2
223223,1,2
223231,1,3
223240,2,1
223250,1,2
223255,3,2
223260,2,1
223265,1,0
223266,1,4
223269,2,1
223272,2,1
223281,3,2
223282,2,1
223283,1,2
223290,3,1
223292,1,3
223296,2,0
223302,1,0
223303,1,3
223304,2,1
223322,3,2
223336,2,1
223341,1,2
223352,3,2
223367,1,2
223373,3,2
223379,4,0
223387,3,1
223391,2,3
223393,1,2
223394,1,2
223399,2,1
223410,3,2
223414,2,1
223416,2,1
223430,1,3
223431,3,1
223438,3,2
223451,3,2
223454,2,1
223463,1,2
223465,3,2
223469,2,1
223491,1,2
223506,2,1
223507,1,3
223514,1,2
223517,1,0
223521,2,1
223523,0,2
223531,1,2
223533,1,2
223536,3,2
223543,2,1
223544,1,2
223549,3,2
223571,1,3
223593,2,1
223601,1,2
223605,3,2
223613,1,2
223629,1,2
223631,2,1
223635,1,2
223638,1,2
223639,1,2
223653,3,1
223658,1,2
223659,4,2
223663,1,2
223671,2,1
223674,1,3
223678,2,1
223681,2,1
223705,0,2
223706,1,2
223717,3,2
223721,1,3
223732,1,3
223748,2,1
223754,1,2
223768,1,3
223779,2,1
223780,1,2
223790,2,0
223807,3,2
223823,0,4
223824,1,2
223834,1,3
223835,3,2
223838,1,2
223841,1,2
223846,1,2
223849,1,3
223851,1,2
223854,1,4
223858,1,2
223872,1,2
223876,1,2
223883,2,1
223889,1,2
223893,2,1
223895,1,2
223898,1,2
223921,3,2
223926,2,1
223935,1,3
223943,1,2
223944,1,2
223946,1,2
223956,2,1
223995,3,1
224020,1,2
224026,1,2
224027,1,2
224039,1,3
224041,1,2
224061,1,2
224068,1,2
224069,2,1
224073,3,2
224076,2,1
224083,1,2
224085,3,1
224088,1,2
224106,1,2
224117,2,3
224120,2,1
224133,1,2
224136,1,3
224140,1,2
224143,3,1
224153,1,3
224158,1,2
224163,1,0
224178,1,2
224182,0,2
224183,1,2
224189,1,2
224196,3,1
224197,3,4
224198,3,1
224203,3,2
224209,3,1
224220,1,2
224227,2,1
224232,1,2
224238,1,2
224239,1,2
224240,3,0
224261,1,4
224269,3,2
224304,1,2
224309,0,1
224311,1,2
224315,1,2
224316,4,2
224325,2,0
224334,2,1
224338,2,1
224340,2,1
224352,1,2
224358,1,2
224360,1,2
224361,1,3
224362,3,1
224363,1,2
224365,2,1
224368,2,0
224377,1,2
224397,1,2
224403,1,2
224409,1,2
224425,1,2
224426,2,0
224475,1,2
224483,3,1
224485,1,2
224494,1,2
224513,2,1
224556,2,1
224570,1,2
224572,1,2
224580,1,2
224584,2,3
224586,1,2
224593,1,3
224599,0,2
224604,1,2
224608,1,2
224626,2,1
224641,2,1
224656,1,2
224667,3,1
224669,1,2
224683,1,2
224692,0,4
224695,2,3
224696,2,1
224707,3,1
224712,1,2
224714,3,2
224718,0,4
224726,1,2
224754,1,2
224764,2,0
224770,3,1
224773,1,3
224785,1,3
224792,1,2
224815,1,2
224816,0,2
224825,1,2
224847,1,3
224863,1,2
224868,1,2
224874,3,2
224876,1,2
224877,1,2
224887,2,4
224892,1,2
224893,3,4
224895,2,1
224924,2,1
224931,1,2
224932,1,2
224945,2,1
224954,2,3
224967,1,2
224969,1,2
224973,1,2
224983,1,4
224994,1,2
225008,1,2
225014,1,2
225017,1,2
225039,3,1
225042,0,2
225046,3,2
225047,3,2
225052,0,3
225060,1,3
225061,1,0
225070,1,2
225074,1,2
225075,1,2
225088,3,2
225090,3,2
225093,1,3
225103,1,2
225104,0,4
225109,2,1
225117,2,0
225131,1,3
225145,2,1
225151,2,1
225152,1,2
225159,1,2
225163,3,2
225167,2,1
225169,1,3
225177,1,2
225191,1,2
225209,1,2
225225,2,1
225228,1,4
225241,1,2
225247,1,2
225248,1,3
225257,1,2
225260,1,2
225264,2,4
225265,3,2
225268,1,2
225270,1,3
225272,1,2
225273,1,2
225276,1,2
225287,1,3
225297,1,2
225300,2,1
225305,3,1
225311,3,1
225317,2,4
225329,2,1
225338,0,3
225345,3,2
225349,2,3
225351,3,0
225361,1,3
225369,1,2
225374,1,2
225380,2,1
225383,1,2
225400,1,2
225418,1,2
225424,3,1
225426,1,2
225427,1,2
225435,1,3
225437,2,1
225442,3,2
225451,1,0
225457,1,2
225461,0,1
225477,3,1
225480,1,2
225484,2,1
225486,1,3
225494,2,1
225506,1,2
225521,2,1
225524,3,2
225525,3,1
225527,1,2
225532,2,1
225540,1,2
225547,3,2
225548,3,2
225549,1,4
225550,1,3
225554,1,3
225583,1,2
225586,1,2
225590,1,2
225593,1,2
225596,3,1
225597,2,1
225599,2,1
225607,1,2
225611,1,2
225618,1,3
225620,2,1
225624,1,0
225638,1,2
225648,2,1
225657,1,2
225678,1,3
225679,1,2
225690,2,1
225713,1,2
225721,2,3
225726,1,4
225729,2,1
225734,1,2
225743,3,2
225750,1,2
225758,0,3
225759,0,2
225786,1,2
225787,0,1
225788,1,2
225794,0,3
225798,1,4
225813,2,1
225816,1,2
225820,3,1
225825,2,1
225831,1,2
225849,2,1
225850,1,3
225870,1,3
225875,1,2
225889,2,1
225897,1,2
225898,1,2
225901,3,1
225902,1,2
225906,1,2
225916,3,1
225917,3,2
225921,2,1
225929,0,4
225931,2,4
225938,1,2
225940,3,2
225943,1,2
225946,1,2
225947,2,1
225955,1,2
225960,1,2
225964,2,1
225977,2,1
225979,1,2
225988,1,3
226010,1,2
226015,1,2
226024,1,2
226042,3,1
226047,4,3
226054,2,0
226080,2,3
226095,3,2
226107,1,3
226109,0,1
226136,3,2
226152,1,2
226157,1,2
226160,1,3
226190,3,1
226197,2,1
226200,1,2
226201,2,3
226203,3,1
226204,2,4
226206,1,2
226221,1,2
226230,1,2
226237,3,2
226244,1,2
226259,3,0
226262,1,2
226268,1,4
226277,1,2
226284,4,3
226285,1,0
226294,3,2
226295,1,3
226296,2,3
226307,3,2
226314,1,3
226315,1,2
226340,0,3
226358,1,2
226362,1,3
226365,1,2
226366,2,1
226380,1,2
226386,1,4
226411,1,2
226414,0,4
226419,1,2
226421,3,2
226427,1,2
226429,2,1
226431,2,1
226437,1,2
226440,1,2
226443,2,1
226446,2,1
226454,2,1
226461,1,3
226486,3,2
226488,1,2
226497,1,0
226514,3,1
226528,1,2
226538,0,3
226554,1,2
226560,1,2
226572,1,2
226582,1,2
226586,3,1
226597,3,2
226607,2,1
226620,3,1
226622,1,2
226645,1,2
226647,1,2
226648,2,1
226649,3,1
226667,4,2
226671,2,3
226672,1,2
226676,2,3
226678,1,2
226680,1,2
226682,1,3
226687,1,2
226692,1,2
226695,3,1
226710,3,4
226711,1,3
226712,1,2
226716,1,2
226724,1,2
226759,2,1
226761,2,1
226762,3,2
226763,1,2
226766,1,3
226769,1,2
226786,2,3
226789,1,3
226809,2,4
226816,1,3
226819,3,1
226820,3,2
226824,1,0
226831,1,2
226833,3,2
226841,1,2
226848,3,1
226850,1,2
226855,1,2
226858,3,1
226859,1,2
226860,3,2
226876,2,1
226878,3,2
226879,1,2
226885,2,1
226889,2,1
226897,3,2
226899,0,2
226907,1,2
226910,1,2
226911,0,1
226920,1,2
226922,3,2
226925,3,2
226926,1,2
226927,2,1
226933,1,2
226935,3,2
226936,3,1
226944,1,2
226946,3,2
226947,1,2
226952,0,2
226974,2,1
226978,3,2
226982,0,2
226984,3,1
226989,2,1
227001,2,1
227008,1,2
227023,3,2
227025,3,2
227035,2,1
227047,2,1
227066,1,2
227067,1,3
227078,3,2
227098,4,3
227102,3,2
227106,1,2
227110,1,0
227116,3,1
227121,2,1
227122,1,3
227132,0,1
227134,2,0
227145,0,1
227148,1,2
227167,1,3
227193,3,2
227196,1,2
227201,1,2
227209,1,2
227214,1,3
227235,1,0
227246,1,2
227249,1,2
227256,3,1
227267,2,1
227268,3,1
227272,3,2
227281,1,2
227282,1,2
227283,1,2
227284,2,0
227288,1,2
227289,2,1
227302,1,2
227310,3,1
227325,0,2
227331,1,2
227335,1,2
227342,1,2
227348,3,2
227353,2,1
227371,1,2
227379,2,1
227383,3,1
227391,1,2
227392,2,1
227394,1,4
227401,1,2
227407,2,1
227411,3,0
227422,3,1
227424,3,1
227425,2,1
227430,1,2
227440,2,1
227450,1,2
227462,2,1
227465,1,2
227472,0,3
227473,2,1
227482,1,2
227497,0,2
227503,3,1
227531,1,2
227539,1,2
227544,3,1
227549,2,1
227554,0,4
227555,3,2
227576,1,3
227580,1,2
227587,1,2
227600,1,2
227607,3,1
227609,2,1
227621,1,2
227622,3,1
227625,1,3
227638,2,1
227650,3,2
227651,1,2
227673,1,2
227677,1,3
227679,3,1
227688,1,2
227690,2,1
227694,1,2
227702,2,1
227705,0,1
227717,1,3
227726,1,2
227743,1,2
227744,1,2
227745,3,2
227758,1,2
227760,2,1
227762,1,2
227763,1,2
227764,1,2
227774,1,0
227776,1,2
227779,1,0
227784,1,2
227788,1,2
227789,1,2
227794,1,2
227796,1,3
227806,1,3
227826,0,1
227834,3,1
227846,2,3
227849,1,2
227874,1,2
227884,2,1
227889,2,1
227897,3,1
227899,1,3
227900,3,1
227901,1,3
227902,2,1
227920,1,2
227936,1,2
227939,2,1
227949,1,3
227960,1,2
227974,2,1
227975,2,1
227976,2,1
227980,1,2
227985,1,2
227994,1,2
228020,1,2
228041,1,2
228057,1,2
228059,2,1
228063,3,2
228069,1,2
228081,2,1
228095,1,2
228097,2,1
228108,2,1
228115,1,2
228118,0,4
228128,3,1
228130,3,2
228137,2,3
228138,4,1
228171,0,4
228173,2,1
228180,1,2
228187,2,3
228188,0,3
228192,1,3
228196,1,2
228200,1,2
228206,1,3
228207,2,1
228218,3,2
228227,0,4
228229,0,4
228235,1,2
228259,1,2
228280,3,2
228285,3,2
228286,1,2
228302,1,2
228310,2,1
228316,1,2
228317,1,2
228320,1,2
228325,1,2
228335,2,1
228342,1,2
228345,2,1
228346,2,1
228350,0,2
228353,3,4
228361,2,1
228376,1,3
228388,1,2
228389,1,3
228394,3,1
228404,1,3
228430,2,1
228452,2,1
228453,2,3
228454,3,2
228465,1,3
228467,2,1
228481,3,2
228491,1,2
228497,2,1
228504,1,2
228507,1,2
228515,1,2
228531,2,1
228544,1,2
228546,1,2
228568,1,2
228569,1,3
228616,1,2
228629,2,1
228632,1,2
228640,1,2
228645,1,2
228649,1,2
228651,1,2
228653,2,1
228656,2,1
228657,1,3
228669,2,4
228680,1,2
228691,3,1
228692,1,2
228696,1,2
228699,0,2
228700,1,2
228712,1,2
228718,1,3
228730,2,1
228735,1,3
228737,0,2
228741,2,1
228745,2,1
228753,3,2
228767,1,2
228788,1,3
228792,1,3
228797,0,1
228801,1,2
228818,1,2
228823,1,2
228830,1,2
228832,1,2
228865,1,2
228866,1,2
228886,2,1
228893,1,2
228898,1,2
228903,2,3
228911,2,1
228912,1,2
228915,1,2
228917,1,2
228931,1,2
228932,2,3
228947,2,1
228948,0,2
228957,1,2
228977,1,2
228983,2,3
228984,1,2
228987,1,2
228989,3,1
228995,1,2
229012,1,2
229014,3,1
229018,1,2
229025,1,2
229037,2,1
229039,1,3
229046,3,2
229047,1,2
229048,1,3
229051,3,2
229053,1,3
229060,3,0
229062,1,2
229067,1,2
229079,1,2
229083,1,3
229085,1,2
229090,1,2
229109,4,1
229113,1,4
229117,1,2
229122,1,2
229128,4,3
229143,1,2
229146,3,2
229149,2,1
229152,1,2
229172,2,3
229179,3,1
229183,2,1
229190,1,0
229191,1,2
229192,1,2
229194,1,2
229209,1,2
229210,0,1
229222,1,3
229224,2,1
229229,1,2
229233,0,1
229243,2,1
229246,1,2
229248,1,0
229251,1,2
229259,3,1
229266,2,1
229268,2,1
229288,2,1
229292,1,2
229294,2,1
229296,1,3
229299,1,2
229316,4,3
229319,1,2
229320,1,2
229321,3,2
229325,1,2
229331,1,2
229332,1,2
229336,0,1
229345,0,2
229349,1,2
229373,1,2
229378,3,2
229382,2,3
229383,3,1
229385,3,1
229393,3,1
229401,3,2
229410,1,3
229416,3,1
229420,2,1
229428,1,2
229431,1,2
229438,1,2
229440,0,2
229445,1,2
229451,1,2
229458,1,2
229464,2,1
229472,1,2
229480,2,1
229482,2,1
229496,1,2
229499,2,1
229500,2,1
229505,1,2
229510,1,3
229513,1,2
229523,2,1
229550,3,2
229553,1,2
229578,3,2
229579,1,2
229580,3,2
229595,1,3
229614,1,2
229632,2,1
229634,1,2
229644,1,2
229645,1,3
229653,2,4
229659,3,1
229670,1,2
229673,1,2
229674,3,2
229685,3,4
229692,1,3
229695,3,1
229697,1,3
229699,1,2
229701,1,2
229708,3,0
229717,1,2
229732,1,2
229742,1,2
229748,2,1
229757,1,2
229762,3,2
229764,1,2
229780,1,2
229789,2,1
229795,1,3
229799,1,2
229805,1,2
229808,3,1
229810,2,1
229816,1,2
229833,1,2
229834,3,2
229858,1,2
229864,2,1
229865,1,2
229868,1,2
229869,2,1
229872,1,2
229875,1,2
229883,1,2
229884,3,2
229886,1,2
229894,1,2
229903,2,1
229923,2,1
229935,1,2
229938,1,2
229943,2,1
229954,1,2
229963,1,3
229980,1,2
229987,3,2
229989,3,1
229991,0,2
229999,1,2
230000,1,4
230005,1,2
230013,1,2
230020,1,2
230025,1,3
230047,2,1
230052,3,0
230057,3,2
230061,1,2
230072,1,2
230086,1,3
230101,1,2
230106,3,1
230109,3,2
230115,2,1
230127,1,2
230128,1,3
230131,1,2
230136,0,2
230137,2,0
230152,2,1
230154,3,1
230155,1,2
230156,1,3
230157,1,2
230173,1,2
230182,1,2
230207,1,2
230212,1,2
230216,2,1
230222,1,3
230233,2,1
230238,3,0
230239,3,2
230249,1,2
230252,3,1
230261,0,2
230291,1,2
230297,0,4
230307,1,3
230309,3,2
230311,2,1
230320,1,2
230339,1,4
230343,3,2
230349,2,1
230351,1,3
230355,1,2
230370,1,2
230372,2,1
230373,1,2
230380,2,1
230391,2,1
230392,3,1
230403,1,3
230404,0,4
230412,2,4
230421,2,1
230426,1,2
230433,1,2
230434,3,1
230436,1,2
230441,4,2
230444,1,2
230445,3,2
230451,3,1
230472,2,1
230480,1,2
230493,1,2
230501,1,2
230513,2,1
230516,1,2
230527,1,2
230538,2,1
230539,0,3
230541,1,2
230544,2,1
230563,1,3
230565,1,3
230575,3,1
230583,2,0
230584,1,2
230585,3,1
230590,1,2
230595,3,2
230596,1,2
230598,1,2
230601,0,1
230605,1,2
230611,1,2
230612,1,3
230622,3,2
230636,2,1
230637,1,2
230649,1,2
230653,1,2
230656,3,1
230669,1,0
230670,2,1
230672,1,3
230683,0,2
230686,1,2
230689,3,2
230701,0,3
230702,1,2
230714,3,1
230717,1,2
230722,1,2
230730,1,3
230744,1,3
230746,3,2
230752,3,2
230753,1,2
230755,1,3
230758,1,2
230764,2,1
230769,1,2
230772,1,2
230773,1,2
230775,3,2
230783,4,2
230785,1,2
230796,1,2
230799,3,1
230806,2,1
230810,0,1
230815,2,3
230818,1,2
230841,3,2
230847,2,1
230886,0,3
230890,1,2
230901,1,3
230921,2,1
230924,2,1
230929,2,1
230948,1,2
230952,3,1
230960,3,1
230963,0,2
230983,2,1
230991,1,3
230993,3,2
230995,1,3
230997,1,0
231005,1,2
231015,1,2
231022,3,2
231026,2,1
231027,3,1
231032,2,1
231037,0,2
231049,1,2
231062,1,3
231080,1,2
231091,1,2
231096,1,2
231101,1,2
231102,2,1
231109,3,4
231110,1,3
231114,2,1
231125,2,1
231132,2,1
231139,1,2
231146,1,2
231154,1,4
231158,1,2
231162,4,3
231170,3,2
231175,2,1
231185,2,1
231192,1,2
231207,1,2
231212,3,2
231214,3,2
231215,1,2
231218,2,1
231224,0,2
231238,1,2
231241,1,2
231242,2,1
231246,3,2
231254,1,3
231255,2,1
231265,2,1
231270,3,1
231273,4,0
231278,3,2
231279,3,1
231281,1,2
231290,1,2
231299,0,4
231302,1,2
231317,3,2
231323,1,2
231324,1,3
231326,1,2
231340,1,2
231341,1,2
231357,2,1
231362,1,2
231364,3,2
231368,2,1
231373,3,1
231378,1,2
231388,2,1
231391,1,3
231392,2,1
231393,2,1
231400,3,2
231414,1,2
231417,3,1
231431,1,2
231434,1,2
231438,1,3
231439,0,2
231447,2,1
231469,1,3
231470,0,1
231472,3,2
231478,3,2
231479,1,2
231486,3,2
231501,1,2
231510,2,1
231517,4,0
231518,3,1
231527,0,3
231529,3,1
231532,3,2
231541,1,3
231546,2,1
231550,1,2
231551,1,2
231554,3,2
231555,3,1
231573,1,2
231579,2,1
231580,2,1
231584,1,0
231585,2,1
231588,3,2
231596,1,2
231602,1,2
231604,1,3
231607,1,3
231613,2,1
231621,2,1
231622,0,2
231635,1,2
231651,3,1
231659,3,4
231662,1,2
231677,3,1
231686,1,2
231687,1,2
231689,1,2
231691,2,1
231692,1,2
231693,1,2
231695,3,1
231709,1,2
231714,0,2
231716,1,2
231718,4,1
231728,1,3
231745,1,2
231749,1,2
231769,0,3
231781,2,1
231783,0,2
231787,3,2
231808,1,2
231814,1,2
231823,1,2
231837,1,3
231845,1,2
231850,3,2
231868,3,2
231878,1,2
231879,1,2
231882,1,2
231890,1,0
231895,1,2
231897,1,2
231905,2,1
231910,1,2
231914,2,1
231919,2,1
231920,1,3
231924,3,2
231938,1,2
231943,1,2
231951,1,2
231958,3,2
231966,0,2
231968,1,3
231971,3,1
231984,1,2
231994,1,2
232023,1,3
232024,1,2
232031,0,1
232038,2,1
232046,1,2
232050,2,1
232055,0,4
232065,2,1
232074,1,2
232082,2,1
232084,1,3
232098,2,1
232110,1,2
232114,4,2
232123,1,2
232130,1,2
232148,1,2
232150,1,3
232156,1,2
232161,1,2
232162,1,2
232167,2,1
232189,0,4
232191,1,2
232208,1,4
232212,1,3
232215,1,2
232220,1,2
232229,1,2
232234,1,2
232240,1,4
232250,2,1
232277,2,1
232284,0,1
232285,3,2
232288,1,2
232297,0,2
232314,2,1
232319,2,3
232328,1,2
232336,3,2
232343,2,1
232351,3,1
232356,1,2
232365,1,2
232381,1,2
232382,1,3
232392,1,3
232394,3,1
232404,3,2
232408,1,2
232416,1,3
232430,1,3
232432,1,2
232444,1,2
232456,2,1
232460,1,2
232493,1,2
232496,1,3
232518,2,0
232520,1,2
232527,2,0
232532,1,3
232536,1,2
232538,2,1
232540,1,2
232543,1,3
232545,1,2
232546,3,1
232549,2,1
232552,1,3
232567,2,1
232568,2,1
232578,1,2
232586,1,2
232593,1,2
232602,1,2
232610,3,1
232611,1,3
232617,1,2
232627,3,1
232629,1,2
232644,1,2
232659,1,2
232662,3,2
232663,1,2
232664,1,2
232669,2,1
232686,3,2
232700,1,2
232706,3,2
232718,3,2
232719,1,2
232741,1,2
232748,1,2
232766,3,2
232780,1,2
232782,2,1
232790,3,2
232798,1,2
232799,1,2
232807,1,2
232814,1,2
232815,2,1
232820,3,2
232821,2,1
232827,2,1
232828,1,2
232866,1,2
232877,3,1
232878,2,1
232888,2,1
232894,1,2
232901,1,3
232906,3,0
232914,1,2
232918,1,2
232932,1,2
232933,3,2
232942,2,1
232956,3,1
232963,1,3
232972,1,2
232973,1,2
232978,3,2
232983,1,2
232984,1,2
232988,1,3
232989,0,2
232999,2,1
233005,0,4
233013,1,2
233023,3,2
233025,1,3
233036,1,0
233062,2,1
233063,1,2
233066,1,2
233072,1,0
233089,2,3
233092,1,2
233104,1,2
233112,2,1
233114,2,1
233115,1,2
233128,3,1
233144,1,2
233147,2,3
233157,1,2
233158,3,2
233159,2,1
233169,1,2
233175,2,1
233178,2,1
233180,1,2
233191,1,2
233198,0,1
233202,1,2
233211,1,2
233213,2,1
233215,1,2
233216,1,2
233217,1,3
233234,2,1
233244,4,3
233249,2,1
233265,2,1
233266,2,1
233269,0,4
233277,2,1
233281,1,2
233286,1,2
233289,3,2
233291,1,2
233299,3,1
233304,1,2
233305,1,2
233365,2,1
233369,1,3
233374,2,1
233376,1,2
233389,1,2
233398,1,2
233402,2,3
233407,2,1
233414,1,2
233416,1,2
233419,1,4
233421,3,1
233429,1,4
233431,2,1
233450,4,0
233466,1,2
233487,3,2
233490,3,4
233493,2,1
233514,0,2
233526,3,1
233529,3,1
233533,1,2
233546,0,1
233564,2,1
233567,1,3
233573,2,3
